psid,survey_id_fk,monthly_fee,arrears,amount_due,bill_month,payment_status,is_duplicate
26770110100915001174,576382,300,0,993,Sep-2025,UNPAID,False
26770110100915001173,576362,300,0,993,Sep-2025,UNPAID,False
26770110100915001172,576349,300,0,993,Sep-2025,UNPAID,False
26770110100915001171,576318,300,0,993,Sep-2025,UNPAID,False
26770110100915001170,576316,200,0,662,Sep-2025,UNPAID,False
26770110100915001169,576299,300,0,993,Sep-2025,UNPAID,False
26770110100915001168,576281,300,0,993,Sep-2025,UNPAID,False
26770110100915001167,576259,300,0,993,Sep-2025,UNPAID,False
26770110100915001166,576235,300,0,993,Sep-2025,UNPAID,False
26770110100915001165,576234,200,0,662,Sep-2025,UNPAID,False
26770110100915001164,576184,300,0,993,Sep-2025,UNPAID,False
26770110100915001163,576167,300,0,993,Sep-2025,UNPAID,False
26770110100915001162,576145,300,0,993,Sep-2025,UNPAID,False
26770110100915001161,576125,300,0,993,Sep-2025,UNPAID,False
26770110100915001160,576096,300,0,993,Sep-2025,UNPAID,False
26770110100915001159,576059,200,0,662,Sep-2025,UNPAID,False
26770110100915001158,576052,300,0,993,Sep-2025,UNPAID,False
26770110100915001157,576042,200,0,662,Sep-2025,UNPAID,False
26770110100915001156,576021,300,0,993,Sep-2025,UNPAID,False
26770110100915001155,575979,300,0,993,Sep-2025,UNPAID,False
26770110100915001154,575976,200,0,662,Sep-2025,UNPAID,False
26770110100915001153,575945,300,0,993,Sep-2025,UNPAID,False
26770110100915001152,575943,200,0,662,Sep-2025,UNPAID,False
26770110100915001151,575937,300,0,993,Sep-2025,UNPAID,False
26770110100915001150,575914,300,0,993,Sep-2025,UNPAID,False
26770110100915001149,575888,300,0,993,Sep-2025,UNPAID,False
26770110100915001148,575861,300,0,993,Sep-2025,UNPAID,False
26770110100915001147,575843,200,0,662,Sep-2025,UNPAID,False
26770110100915001146,575832,300,0,993,Sep-2025,UNPAID,False
26770110100915001145,575793,300,0,993,Sep-2025,UNPAID,False
26770110100915001144,575782,200,0,662,Sep-2025,UNPAID,False
26770110100915001143,575756,300,0,993,Sep-2025,UNPAID,False
26770110100915001142,575720,300,0,993,Sep-2025,UNPAID,False
26770110100915001141,575707,200,0,662,Sep-2025,UNPAID,False
26770110100915001140,575687,300,0,993,Sep-2025,UNPAID,False
26770110100915001139,575648,300,0,993,Sep-2025,UNPAID,False
26770110100915001138,575616,300,0,993,Sep-2025,UNPAID,False
26770110100915001137,575592,300,0,993,Sep-2025,UNPAID,False
26770110100915001136,575567,300,0,993,Sep-2025,UNPAID,False
26770110100915001135,575564,300,0,993,Sep-2025,UNPAID,False
26770110100915001134,575499,300,0,993,Sep-2025,UNPAID,False
26770110100915001133,575342,200,0,662,Sep-2025,UNPAID,False
26770110100915001132,575337,400,0,1324,Sep-2025,UNPAID,False
26770110100915001131,575177,300,0,993,Sep-2025,UNPAID,False
26770110100915001130,575051,300,0,993,Sep-2025,UNPAID,False
26770110100915001129,575047,200,0,662,Sep-2025,UNPAID,False
26770110100915001128,575035,300,0,993,Sep-2025,UNPAID,False
26770110100915001127,574893,300,0,993,Sep-2025,UNPAID,False
26770110100915001126,574786,200,0,662,Sep-2025,UNPAID,False
26770110100915001125,574751,300,0,993,Sep-2025,UNPAID,False
26770110100915001124,574621,300,0,993,Sep-2025,UNPAID,False
26770110100915001123,574315,200,0,662,Sep-2025,UNPAID,False
26770110100915001122,574231,200,0,662,Sep-2025,UNPAID,False
26770110100915001121,574210,300,0,993,Sep-2025,UNPAID,False
26770110100915001120,574198,200,0,662,Sep-2025,UNPAID,False
26770110100915001119,574045,200,0,662,Sep-2025,UNPAID,False
26770110100915001118,574041,200,0,662,Sep-2025,UNPAID,False
26770110100915001117,573853,300,0,993,Sep-2025,UNPAID,False
26770110100915001116,573776,200,0,662,Sep-2025,UNPAID,False
26770110100915001115,573643,200,0,662,Sep-2025,UNPAID,False
26770110100915001114,573529,300,0,993,Sep-2025,UNPAID,False
26770110100915001113,573497,200,0,662,Sep-2025,UNPAID,False
26770110100915001112,573289,300,0,993,Sep-2025,UNPAID,False
26770110100915001111,573197,400,0,1324,Sep-2025,UNPAID,False
26770110100915001110,573196,200,0,662,Sep-2025,UNPAID,False
26770110100915001109,573094,300,0,993,Sep-2025,UNPAID,False
26770110100915001108,572904,300,0,993,Sep-2025,UNPAID,False
26770110100915001107,572877,200,0,662,Sep-2025,UNPAID,False
26770110100915001106,572706,200,0,662,Sep-2025,UNPAID,False
26770110100915001105,572598,300,0,993,Sep-2025,UNPAID,False
26770110100915001104,572597,200,0,662,Sep-2025,UNPAID,False
26770110100915001103,572124,300,0,993,Sep-2025,UNPAID,False
26770110100915001102,572082,200,0,662,Sep-2025,UNPAID,False
26770110100915001101,572037,300,0,993,Sep-2025,UNPAID,False
26770110100915001100,571914,300,0,993,Sep-2025,UNPAID,False
26770110100915001099,571899,300,0,993,Sep-2025,UNPAID,False
26770110100915001098,571699,200,0,662,Sep-2025,UNPAID,False
26770110100915001097,571456,300,0,993,Sep-2025,UNPAID,False
26770110100915001096,571198,200,0,662,Sep-2025,UNPAID,False
26770110100915001095,571080,300,0,993,Sep-2025,UNPAID,False
26770110100915001094,570998,200,0,662,Sep-2025,UNPAID,False
26770110100915001093,569834,200,0,662,Sep-2025,UNPAID,False
26770110100915001092,569764,200,0,662,Sep-2025,UNPAID,False
26770110100915001091,568888,200,0,662,Sep-2025,UNPAID,False
26770110100915001090,568262,200,0,662,Sep-2025,UNPAID,False
26770110100915001089,567790,200,0,662,Sep-2025,UNPAID,False
26770110100915001088,567060,300,0,993,Sep-2025,UNPAID,False
26770110100915001087,566924,200,0,662,Sep-2025,UNPAID,False
26770110100915001086,566671,300,0,993,Sep-2025,UNPAID,False
26770110100915001085,566446,300,0,993,Sep-2025,UNPAID,False
26770110100915001084,566188,300,0,993,Sep-2025,UNPAID,False
26770110100915001083,566077,300,0,993,Sep-2025,UNPAID,False
26770110100915001082,565993,200,0,662,Sep-2025,UNPAID,False
26770110100915001081,565919,200,0,662,Sep-2025,UNPAID,False
26770110100915001080,564574,200,0,662,Sep-2025,UNPAID,False
26770110100915001079,564425,200,0,662,Sep-2025,UNPAID,False
26770110100915001078,563623,200,0,662,Sep-2025,UNPAID,False
26770110100915001077,563602,200,0,662,Sep-2025,UNPAID,False
26770110100915001076,563304,200,0,662,Sep-2025,UNPAID,False
26770110100915001075,562819,200,0,662,Sep-2025,UNPAID,False
26770110100915001074,562502,200,0,662,Sep-2025,UNPAID,False
