psid,survey_id_fk,monthly_fee,arrears,amount_due,bill_month,payment_status,is_duplicate
26770110100911012483,2310099,300,0,0,Nov-2025,UNPAID,False
26770110100911012482,2310072,300,0,0,Nov-2025,UNPAID,False
26770110100911012481,2310067,300,0,0,Nov-2025,UNPAID,False
26770110100911012480,2310032,300,0,0,Nov-2025,UNPAID,False
26770110100911012479,2310012,300,0,0,Nov-2025,UNPAID,False
26770110100911012478,2309981,500,0,0,Nov-2025,UNPAID,False
26770110100911012477,2309978,300,0,0,Nov-2025,UNPAID,False
26770110100911012476,2309930,500,0,0,Nov-2025,UNPAID,False
26770110100911012475,2309920,300,0,0,Nov-2025,UNPAID,False
26770110100911012474,2309893,300,0,0,Nov-2025,UNPAID,False
26770110100911012473,2309822,300,0,0,Nov-2025,UNPAID,False
26770110100911012472,2309808,300,0,0,Nov-2025,UNPAID,False
26770110100911012471,2309746,300,0,0,Nov-2025,UNPAID,False
26770110100911012470,2309732,300,0,0,Nov-2025,UNPAID,False
26770110100911012469,2309659,300,0,0,Nov-2025,UNPAID,False
26770110100911012468,2309595,300,0,0,Nov-2025,UNPAID,False
26770110100911012467,2309562,300,0,0,Nov-2025,UNPAID,False
26770110100911012466,2309545,300,0,0,Nov-2025,UNPAID,False
26770110100911012465,2309480,300,0,0,Nov-2025,UNPAID,False
26770110100911012464,2309433,300,0,0,Nov-2025,UNPAID,False
26770110100911012463,2309390,300,0,0,Nov-2025,UNPAID,False
26770110100911012462,2309354,300,0,0,Nov-2025,UNPAID,False
26770110100911012461,2309295,300,0,0,Nov-2025,UNPAID,False
26770110100911012460,2309283,300,0,0,Nov-2025,UNPAID,False
26770110100911012459,2309168,300,0,0,Nov-2025,UNPAID,False
26770110100911012458,2309076,300,0,0,Nov-2025,UNPAID,False
26770110100911012457,2309074,300,0,0,Nov-2025,UNPAID,False
26770110100911012456,2308888,300,0,0,Nov-2025,UNPAID,False
26770110100911012455,2308872,300,0,0,Nov-2025,UNPAID,False
26770110100911012454,2308841,300,0,0,Nov-2025,UNPAID,False
26770110100911012453,2308778,300,0,0,Nov-2025,UNPAID,False
26770110100911012452,2308758,300,0,0,Nov-2025,UNPAID,False
26770110100911012451,2308732,300,0,0,Nov-2025,UNPAID,False
26770110100911012450,2308696,300,0,0,Nov-2025,UNPAID,False
26770110100911012449,2308684,300,0,0,Nov-2025,UNPAID,False
26770110100911012448,2308622,300,0,0,Nov-2025,UNPAID,False
26770110100911012447,2308612,300,0,0,Nov-2025,UNPAID,False
26770110100911012446,2308585,300,0,0,Nov-2025,UNPAID,False
26770110100911012445,2308584,300,0,0,Nov-2025,UNPAID,False
26770110100911012444,2308474,300,0,0,Nov-2025,UNPAID,False
26770110100911012443,2308417,300,0,0,Nov-2025,UNPAID,False
26770110100911012442,2308365,300,0,0,Nov-2025,UNPAID,False
26770110100911012441,2308322,300,0,0,Nov-2025,UNPAID,False
26770110100911012440,2308307,300,0,0,Nov-2025,UNPAID,False
26770110100911012439,2308269,300,0,0,Nov-2025,UNPAID,False
26770110100911012438,2308233,300,0,0,Nov-2025,UNPAID,False
26770110100911012437,2308207,300,0,0,Nov-2025,UNPAID,False
26770110100911012436,2308187,300,0,0,Nov-2025,UNPAID,False
26770110100911012435,2308131,300,0,0,Nov-2025,UNPAID,False
26770110100911012434,2308100,300,0,0,Nov-2025,UNPAID,False
26770110100911012433,2308032,300,0,0,Nov-2025,UNPAID,False
26770110100911012432,2307983,300,0,0,Nov-2025,UNPAID,False
26770110100911012431,2307910,300,0,0,Nov-2025,UNPAID,False
26770110100911012430,2307297,300,0,0,Nov-2025,UNPAID,False
26770110100911012429,2307281,300,0,0,Nov-2025,UNPAID,False
26770110100911012428,2307036,300,0,0,Nov-2025,UNPAID,False
26770110100911012427,2307025,300,0,0,Nov-2025,UNPAID,False
26770110100911012426,2306976,300,0,0,Nov-2025,UNPAID,False
26770110100911012425,2306957,300,0,0,Nov-2025,UNPAID,False
26770110100911012424,2306837,300,0,0,Nov-2025,UNPAID,False
26770110100911012423,2275518,300,0,0,Nov-2025,UNPAID,False
26770110100911012422,2275499,300,0,0,Nov-2025,UNPAID,False
26770110100911012421,2275495,300,0,0,Nov-2025,UNPAID,False
26770110100911012420,2275469,300,0,0,Nov-2025,UNPAID,False
26770110100911012419,2275455,300,0,0,Nov-2025,UNPAID,False
26770110100911012418,2275442,300,0,0,Nov-2025,UNPAID,False
26770110100911012417,2275441,300,0,0,Nov-2025,UNPAID,False
26770110100911012416,2275365,300,0,0,Nov-2025,UNPAID,False
26770110100911012415,2275165,300,0,0,Nov-2025,UNPAID,False
26770110100911012414,2275076,300,0,0,Nov-2025,UNPAID,False
26770110100911012413,2275001,300,0,0,Nov-2025,UNPAID,False
26770110100911012412,2274979,300,0,0,Nov-2025,UNPAID,False
26770110100911012411,2274974,300,0,0,Nov-2025,UNPAID,False
26770110100911012410,2274961,300,0,0,Nov-2025,UNPAID,False
26770110100911012409,2274943,300,0,0,Nov-2025,UNPAID,False
26770110100911012408,2274934,300,0,0,Nov-2025,UNPAID,False
26770110100911012407,2274922,300,0,0,Nov-2025,UNPAID,False
26770110100911012406,2274919,300,0,0,Nov-2025,UNPAID,False
26770110100911012405,2274909,300,0,0,Nov-2025,UNPAID,False
26770110100911012404,2274882,300,0,0,Nov-2025,UNPAID,False
26770110100911012403,2274879,300,0,0,Nov-2025,UNPAID,False
26770110100911012402,2274856,300,0,0,Nov-2025,UNPAID,False
26770110100911012401,2274850,300,0,0,Nov-2025,UNPAID,False
26770110100911012400,2274831,300,0,0,Nov-2025,UNPAID,False
26770110100911012399,2274828,300,0,0,Nov-2025,UNPAID,False
26770110100911012398,2274813,300,0,0,Nov-2025,UNPAID,False
26770110100911012397,2274736,300,0,0,Nov-2025,UNPAID,False
26770110100911012396,2274715,300,0,0,Nov-2025,UNPAID,False
26770110100911012395,2270936,300,0,0,Nov-2025,UNPAID,False
26770110100911012394,2270915,300,0,0,Nov-2025,UNPAID,False
26770110100911012393,2270900,300,0,0,Nov-2025,UNPAID,False
26770110100911012392,2270865,300,0,0,Nov-2025,UNPAID,False
26770110100911012391,2270860,300,0,0,Nov-2025,UNPAID,False
26770110100911012390,2270826,300,0,0,Nov-2025,UNPAID,False
26770110100911012389,2270798,300,0,0,Nov-2025,UNPAID,False
26770110100911012388,2270713,300,0,0,Nov-2025,UNPAID,False
26770110100911012387,2270654,300,0,0,Nov-2025,UNPAID,False
26770110100911012386,2270639,300,0,0,Nov-2025,UNPAID,False
26770110100911012385,2270594,300,0,0,Nov-2025,UNPAID,False
26770110100911012384,2270569,300,0,0,Nov-2025,UNPAID,False
26770110100911012383,2270552,300,0,0,Nov-2025,UNPAID,False
26770110100911012382,2270544,300,0,0,Nov-2025,UNPAID,False
26770110100911012381,2270448,300,0,0,Nov-2025,UNPAID,False
26770110100911012380,2270427,300,0,0,Nov-2025,UNPAID,False
26770110100911012379,2270408,300,0,0,Nov-2025,UNPAID,False
26770110100911012378,2270375,300,0,0,Nov-2025,UNPAID,False
26770110100911012377,2270323,300,0,0,Nov-2025,UNPAID,False
26770110100911012376,2270283,300,0,0,Nov-2025,UNPAID,False
26770110100911012375,2270277,300,0,0,Nov-2025,UNPAID,False
26770110100911012374,2270130,300,0,0,Nov-2025,UNPAID,False
26770110100911012373,2270115,300,0,0,Nov-2025,UNPAID,False
26770110100911012372,2270089,300,0,0,Nov-2025,UNPAID,False
26770110100911012371,2270044,300,0,0,Nov-2025,UNPAID,False
26770110100911012370,2270024,300,0,0,Nov-2025,UNPAID,False
26770110100911012369,2269995,300,0,0,Nov-2025,UNPAID,False
26770110100911012368,2269979,300,0,0,Nov-2025,UNPAID,False
26770110100911012367,2269969,300,0,0,Nov-2025,UNPAID,False
26770110100911012366,2269953,300,0,0,Nov-2025,UNPAID,False
26770110100911012365,2269882,300,0,0,Nov-2025,UNPAID,False
26770110100911012364,2269853,300,0,0,Nov-2025,UNPAID,False
26770110100911012363,2269843,300,0,0,Nov-2025,UNPAID,False
26770110100911012362,2269816,300,0,0,Nov-2025,UNPAID,False
26770110100911012361,2269808,300,0,0,Nov-2025,UNPAID,False
26770110100911012360,2269742,300,0,0,Nov-2025,UNPAID,False
26770110100911012359,2269628,300,0,0,Nov-2025,UNPAID,False
26770110100911012358,2269575,300,0,0,Nov-2025,UNPAID,False
26770110100911012357,2269527,300,0,0,Nov-2025,UNPAID,False
26770110100911012356,2093977,1000,0,0,Nov-2025,UNPAID,False
26770110100911012355,2050623,500,0,550,Nov-2025,UNPAID,False
26770110100911012354,2050622,500,0,550,Nov-2025,UNPAID,False
26770110100911012353,2050621,500,0,550,Nov-2025,UNPAID,False
26770110100911012352,2050620,500,0,550,Nov-2025,UNPAID,False
26770110100911012351,2050619,500,0,550,Nov-2025,UNPAID,False
26770110100911012350,2050617,500,0,550,Nov-2025,UNPAID,False
26770110100911012349,2050615,500,0,550,Nov-2025,UNPAID,False
26770110100911012348,2050614,500,0,550,Nov-2025,UNPAID,False
26770110100911012347,2050613,500,0,550,Nov-2025,UNPAID,False
26770110100911012346,2050611,500,0,550,Nov-2025,UNPAID,False
26770110100911012345,2050610,500,0,550,Nov-2025,UNPAID,False
26770110100911012344,2050609,500,0,550,Nov-2025,UNPAID,False
26770110100911012343,2050608,500,0,550,Nov-2025,UNPAID,False
26770110100911012342,2050606,500,0,550,Nov-2025,UNPAID,False
26770110100911012341,2050605,500,0,550,Nov-2025,UNPAID,False
26770110100911012340,2050604,500,0,550,Nov-2025,UNPAID,False
26770110100911012339,2015341,500,0,550,Nov-2025,UNPAID,False
26770110100911012338,2015309,500,0,550,Nov-2025,UNPAID,False
26770110100911012337,2015250,500,0,550,Nov-2025,UNPAID,False
26770110100911012336,2015246,500,0,550,Nov-2025,UNPAID,False
26770110100911012335,2015239,500,0,550,Nov-2025,UNPAID,False
26770110100911012334,2015232,500,0,550,Nov-2025,UNPAID,False
26770110100911012333,2015225,500,0,550,Nov-2025,UNPAID,False
26770110100911012332,2015221,500,0,550,Nov-2025,UNPAID,False
26770110100911012331,2015213,500,0,550,Nov-2025,UNPAID,False
26770110100911012330,2015205,500,0,550,Nov-2025,UNPAID,False
26770110100911012329,2015200,500,0,550,Nov-2025,UNPAID,False
26770110100911012328,2015199,500,0,550,Nov-2025,UNPAID,False
26770110100911012327,2015198,500,0,550,Nov-2025,UNPAID,False
26770110100911012326,2015197,500,0,550,Nov-2025,UNPAID,False
26770110100911012325,2015196,500,0,550,Nov-2025,UNPAID,False
26770110100911012324,2015195,500,0,550,Nov-2025,UNPAID,False
26770110100911012323,2015194,500,0,550,Nov-2025,UNPAID,False
26770110100911012322,2015193,500,0,550,Nov-2025,UNPAID,False
26770110100911012321,2015192,500,0,550,Nov-2025,UNPAID,False
26770110100911012320,2015191,500,0,550,Nov-2025,UNPAID,False
26770110100911012319,2015190,500,0,550,Nov-2025,UNPAID,False
26770110100911012318,2015179,500,0,550,Nov-2025,UNPAID,False
26770110100911012317,2015167,500,0,550,Nov-2025,UNPAID,False
26770110100911012316,2015157,500,0,550,Nov-2025,UNPAID,False
26770110100911012315,2015142,500,0,550,Nov-2025,UNPAID,False
26770110100911012314,2015132,500,0,550,Nov-2025,UNPAID,False
26770110100911012313,2015128,500,0,550,Nov-2025,UNPAID,False
26770110100911012312,2015120,500,0,550,Nov-2025,UNPAID,False
26770110100911012311,2015114,500,0,550,Nov-2025,UNPAID,False
26770110100911012310,2015110,500,0,550,Nov-2025,UNPAID,False
26770110100911012309,2015102,500,0,550,Nov-2025,UNPAID,False
26770110100911012308,2015083,300,0,330,Nov-2025,UNPAID,False
26770110100911012307,2015081,300,0,330,Nov-2025,UNPAID,False
26770110100911012306,2015080,300,0,330,Nov-2025,UNPAID,False
26770110100911012305,2015079,300,0,330,Nov-2025,UNPAID,False
26770110100911012304,2015078,300,0,330,Nov-2025,UNPAID,False
26770110100911012303,2015077,300,0,330,Nov-2025,UNPAID,False
26770110100911012302,2015076,300,0,330,Nov-2025,UNPAID,False
26770110100911012301,2015018,500,0,550,Nov-2025,UNPAID,False
26770110100911012300,2014977,300,0,330,Nov-2025,UNPAID,False
26770110100911012299,2014668,300,0,330,Nov-2025,UNPAID,False
26770110100911012298,2014586,300,0,330,Nov-2025,UNPAID,False
26770110100911012297,2014556,300,0,330,Nov-2025,UNPAID,False
26770110100911012296,2014543,300,0,330,Nov-2025,UNPAID,False
26770110100911012295,2014478,300,0,330,Nov-2025,UNPAID,False
26770110100911012294,2014344,500,0,550,Nov-2025,UNPAID,False
26770110100911012293,2014343,500,0,550,Nov-2025,UNPAID,False
26770110100911012292,2014342,500,0,550,Nov-2025,UNPAID,False
26770110100911012291,2014341,500,0,550,Nov-2025,UNPAID,False
26770110100911012290,2014340,500,0,550,Nov-2025,UNPAID,False
26770110100911012289,2014338,500,0,550,Nov-2025,UNPAID,False
26770110100911012288,2014337,500,0,550,Nov-2025,UNPAID,False
26770110100911012287,2014336,500,0,550,Nov-2025,UNPAID,False
26770110100911012286,2014335,500,0,550,Nov-2025,UNPAID,False
26770110100911012285,2014334,500,0,550,Nov-2025,UNPAID,False
26770110100911012284,2014332,500,0,550,Nov-2025,UNPAID,False
26770110100911012283,2014331,500,0,550,Nov-2025,UNPAID,False
26770110100911012282,2014328,500,0,550,Nov-2025,UNPAID,False
26770110100911012281,2014327,500,0,550,Nov-2025,UNPAID,False
26770110100911012280,2014326,500,0,550,Nov-2025,UNPAID,False
26770110100911012279,2014325,500,0,550,Nov-2025,UNPAID,False
26770110100911012278,2014324,500,0,550,Nov-2025,UNPAID,False
26770110100911012277,2014323,500,0,550,Nov-2025,UNPAID,False
26770110100911012276,2014322,500,0,550,Nov-2025,UNPAID,False
26770110100911012275,2014298,500,0,550,Nov-2025,UNPAID,False
26770110100911012274,2014297,500,0,550,Nov-2025,UNPAID,False
26770110100911012273,2014296,500,0,550,Nov-2025,UNPAID,False
26770110100911012272,2014295,500,0,550,Nov-2025,UNPAID,False
26770110100911012271,2014294,500,0,550,Nov-2025,UNPAID,False
26770110100911012270,2014293,500,0,550,Nov-2025,UNPAID,False
26770110100911012269,2014292,500,0,550,Nov-2025,UNPAID,False
26770110100911012268,2014291,500,0,550,Nov-2025,UNPAID,False
26770110100911012267,2014290,500,0,550,Nov-2025,UNPAID,False
26770110100911012266,2014289,500,0,550,Nov-2025,UNPAID,False
26770110100911012265,2013641,300,0,330,Nov-2025,UNPAID,False
26770110100911012264,2013640,300,0,330,Nov-2025,UNPAID,False
26770110100911012263,2013533,300,0,330,Nov-2025,UNPAID,False
26770110100911012262,2013532,500,0,550,Nov-2025,UNPAID,False
26770110100911012261,2013525,300,0,330,Nov-2025,UNPAID,False
26770110100911012260,2013485,500,0,550,Nov-2025,UNPAID,False
26770110100911012259,2013484,300,0,330,Nov-2025,UNPAID,False
26770110100911012258,2013483,300,0,330,Nov-2025,UNPAID,False
26770110100911012257,2013482,300,0,330,Nov-2025,UNPAID,False
26770110100911012256,2013481,300,0,330,Nov-2025,UNPAID,False
26770110100911012255,2013476,300,0,330,Nov-2025,UNPAID,False
26770110100911012254,2013475,300,0,330,Nov-2025,UNPAID,False
26770110100911012253,2013473,500,0,550,Nov-2025,UNPAID,False
26770110100911012252,2009693,300,0,330,Nov-2025,UNPAID,False
26770110100911012251,1997620,300,0,330,Nov-2025,UNPAID,False
26770110100911012250,1997619,500,0,550,Nov-2025,UNPAID,False
26770110100911012249,1997616,300,0,330,Nov-2025,UNPAID,False
26770110100911012248,1997615,300,0,330,Nov-2025,UNPAID,False
26770110100911012247,1997614,300,0,330,Nov-2025,UNPAID,False
26770110100911012246,1997611,300,0,330,Nov-2025,UNPAID,False
26770110100911012245,1997610,300,0,330,Nov-2025,UNPAID,False
26770110100911012244,1997609,300,0,330,Nov-2025,UNPAID,False
26770110100911012243,1997608,300,0,330,Nov-2025,UNPAID,False
26770110100911012242,1997607,500,0,550,Nov-2025,UNPAID,False
26770110100911012241,1997606,500,0,550,Nov-2025,UNPAID,False
26770110100911012240,1997605,500,0,550,Nov-2025,UNPAID,False
26770110100911012239,1997604,500,0,550,Nov-2025,UNPAID,False
26770110100911012238,1997603,500,0,550,Nov-2025,UNPAID,False
26770110100911012237,1997601,500,0,550,Nov-2025,UNPAID,False
26770110100911012236,2031675,300,0,330,Nov-2025,UNPAID,False
26770110100911012235,2031674,300,0,330,Nov-2025,UNPAID,False
26770110100911012234,2031672,300,0,330,Nov-2025,UNPAID,False
26770110100911012233,2031670,300,0,330,Nov-2025,UNPAID,False
26770110100911012232,2031669,300,0,330,Nov-2025,UNPAID,False
26770110100911012231,2031667,300,0,330,Nov-2025,UNPAID,False
26770110100911012230,2031666,500,0,550,Nov-2025,UNPAID,False
26770110100911012229,2031665,300,0,330,Nov-2025,UNPAID,False
26770110100911012228,2031664,300,0,330,Nov-2025,UNPAID,False
26770110100911012227,2031663,300,0,330,Nov-2025,UNPAID,False
26770110100911012226,2031662,300,0,330,Nov-2025,UNPAID,False
26770110100911012225,2031661,300,0,330,Nov-2025,UNPAID,False
26770110100911012224,2031327,300,0,330,Nov-2025,UNPAID,False
26770110100911012223,2031326,300,0,330,Nov-2025,UNPAID,False
26770110100911012222,2031325,300,0,330,Nov-2025,UNPAID,False
26770110100911012221,2031324,300,0,330,Nov-2025,UNPAID,False
26770110100911012220,2031323,300,0,330,Nov-2025,UNPAID,False
26770110100911012219,2031322,300,0,330,Nov-2025,UNPAID,False
26770110100911012218,2031319,300,0,330,Nov-2025,UNPAID,False
26770110100911012217,2031318,300,0,330,Nov-2025,UNPAID,False
26770110100911012216,2031316,300,0,330,Nov-2025,UNPAID,False
26770110100911012215,2031315,300,0,330,Nov-2025,UNPAID,False
26770110100911012214,2031314,300,0,330,Nov-2025,UNPAID,False
26770110100911012213,2031313,300,0,330,Nov-2025,UNPAID,False
26770110100911012212,2031312,300,0,330,Nov-2025,UNPAID,False
26770110100911012211,2031310,300,0,330,Nov-2025,UNPAID,False
26770110100911012210,2031143,300,0,330,Nov-2025,UNPAID,False
26770110100911012209,2031135,300,0,330,Nov-2025,UNPAID,False
26770110100911012208,2031134,300,0,330,Nov-2025,UNPAID,False
26770110100911012207,2031133,300,0,330,Nov-2025,UNPAID,False
26770110100911012206,2031132,300,0,330,Nov-2025,UNPAID,False
26770110100911012205,2031131,300,0,330,Nov-2025,UNPAID,False
26770110100911012204,2031130,300,0,330,Nov-2025,UNPAID,False
26770110100911012203,2031128,300,0,330,Nov-2025,UNPAID,False
26770110100911012202,2031127,300,0,330,Nov-2025,UNPAID,False
26770110100911012201,2031105,300,0,330,Nov-2025,UNPAID,False
26770110100911012200,2031104,300,0,330,Nov-2025,UNPAID,False
26770110100911012199,2031103,300,0,330,Nov-2025,UNPAID,False
26770110100911012198,2031102,300,0,330,Nov-2025,UNPAID,False
26770110100911012197,2031101,300,0,330,Nov-2025,UNPAID,False
26770110100911012196,2031100,300,0,330,Nov-2025,UNPAID,False
26770110100911012195,2031099,300,0,330,Nov-2025,UNPAID,False
26770110100911012194,2031095,300,0,330,Nov-2025,UNPAID,False
26770110100911012193,2031066,300,0,330,Nov-2025,UNPAID,False
26770110100911012192,2031048,300,0,330,Nov-2025,UNPAID,False
26770110100911012191,2031004,300,0,330,Nov-2025,UNPAID,False
26770110100911012190,2030032,500,0,550,Nov-2025,UNPAID,False
26770110100911012189,2030031,300,0,330,Nov-2025,UNPAID,False
26770110100911012188,2030030,300,0,330,Nov-2025,UNPAID,False
26770110100911012187,2030029,300,0,330,Nov-2025,UNPAID,False
26770110100911012186,2030028,300,0,330,Nov-2025,UNPAID,False
26770110100911012185,2030027,300,0,330,Nov-2025,UNPAID,False
