Sr#,PSID,Month,WMC,Division,District,Tehsil,Office,UC,Billing Category,Amount,Fine,Bill PDF,Channel,Paid Date,Paid Amount,Status,Active
67,26770110100911006183,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Sargodha,Bhalwal,"Tehsil Office, Bhalwal",MC-5 Zahoor Hayat Colony Bhalwal,Domestic Urban Upto 5 marla,300,30,https://suthra.punjab.gov.pk/suthra-nfs/suthra/uploads/suthra-punjab-bill/2025/11/18/9/32/139/bill-spj-15320-area-5767-02-58-38.pdf,1Bill,"Nov 25, 2025",300,paid,1
68,26770110100911007797,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Sargodha,Bhalwal,"Tehsil Office, Bhalwal","UC-24, Phullarwan, Bhalwal",Commercial Urban Small business,500,50,https://suthra.punjab.gov.pk/suthra-nfs/suthra/uploads/suthra-punjab-bill/2025/11/18/9/32/139/bill-spj-15401-area-6888-02-59-09.pdf,1Bill,"Nov 25, 2025",500,paid,1
69,26770110100911007801,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Sargodha,Bhalwal,"Tehsil Office, Bhalwal","UC-24, Phullarwan, Bhalwal",Commercial Urban Small business,500,50,https://suthra.punjab.gov.pk/suthra-nfs/suthra/uploads/suthra-punjab-bill/2025/11/18/9/32/139/bill-spj-15401-area-6888-02-59-09.pdf,1Bill,"Nov 25, 2025",500,paid,1
70,26770110100911004798,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Sargodha,Bhalwal,"Tehsil Office, Bhalwal",MC-17 Block no 2,Domestic Urban Upto 5 marla,300,30,https://suthra.punjab.gov.pk/suthra-nfs/suthra/uploads/suthra-punjab-bill/2025/11/18/9/32/139/bill-spj-15310-area-5780-02-58-36.pdf,1Bill,"Nov 25, 2025",300,paid,1
71,26770110100911004854,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Sargodha,Bhalwal,"Tehsil Office, Bhalwal",MC-17 Block no 2,Domestic Urban Upto 5 marla,300,30,https://suthra.punjab.gov.pk/suthra-nfs/suthra/uploads/suthra-punjab-bill/2025/11/18/9/32/139/bill-spj-15310-area-5780-02-58-36.pdf,1Bill,"Nov 25, 2025",300,paid,1
72,26770110100911008301,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Sargodha,Bhalwal,"Tehsil Office, Bhalwal","UC-24, Phullarwan, Bhalwal",Commercial Urban Small business,500,50,https://suthra.punjab.gov.pk/suthra-nfs/suthra/uploads/suthra-punjab-bill/2025/11/18/9/32/139/bill-spj-15401-area-6888-02-59-09.pdf,1Bill,"Nov 25, 2025",500,paid,1
73,26770110100911005586,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Sargodha,Bhalwal,"Tehsil Office, Bhalwal",MC-18 Al Fazal town,Commercial Urban Small business,500,50,https://suthra.punjab.gov.pk/suthra-nfs/suthra/uploads/suthra-punjab-bill/2025/11/18/9/32/139/bill-spj-15351-area-5781-02-58-51.pdf,1Bill,"Nov 25, 2025",500,paid,1
74,26770110100911009135,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Sargodha,Bhalwal,"Tehsil Office, Bhalwal","UC-19, Chak 10 ML, Bhalwal",Domestic Rural Upto 5 marla,200,20,https://suthra.punjab.gov.pk/suthra-nfs/suthra/uploads/suthra-punjab-bill/2025/11/18/9/32/139/bill-spj-15372-area-5476-02-59-00.pdf,1Bill,"Nov 25, 2025",200,paid,1
75,26770110100911007878,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Sargodha,Bhalwal,"Tehsil Office, Bhalwal","UC-19, Chak 10 ML, Bhalwal",Domestic Rural Upto 5 marla,200,20,https://suthra.punjab.gov.pk/suthra-nfs/suthra/uploads/suthra-punjab-bill/2025/11/18/9/32/139/bill-spj-15371-area-5476-02-58-59.pdf,1Bill,"Nov 25, 2025",200,paid,1
76,26770110100911003742,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Sargodha,Bhalwal,"Tehsil Office, Bhalwal",MC-21 Block 4 5,Commercial Urban Small business,1000,105,https://suthra.punjab.gov.pk/suthra-nfs/suthra/uploads/suthra-punjab-bill/2025/11/18/9/32/139/bill-spj-15416-area-5784-02-59-14.pdf,1Bill,"Nov 25, 2025",1000,paid,1
77,26770110100911006216,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Sargodha,Bhalwal,"Tehsil Office, Bhalwal",MC-5 Zahoor Hayat Colony Bhalwal,Domestic Urban Upto 5 marla,300,30,https://suthra.punjab.gov.pk/suthra-nfs/suthra/uploads/suthra-punjab-bill/2025/11/18/9/32/139/bill-spj-15320-area-5767-02-58-38.pdf,1Bill,"Nov 25, 2025",300,paid,1
78,26770110100911006217,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Sargodha,Bhalwal,"Tehsil Office, Bhalwal",MC-5 Zahoor Hayat Colony Bhalwal,Domestic Urban Upto 5 marla,300,30,https://suthra.punjab.gov.pk/suthra-nfs/suthra/uploads/suthra-punjab-bill/2025/11/18/9/32/139/bill-spj-15320-area-5767-02-58-38.pdf,1Bill,"Nov 25, 2025",300,paid,1
79,26770110100911006588,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Sargodha,Bhalwal,"Tehsil Office, Bhalwal",MC-5 Zahoor Hayat Colony Bhalwal,Domestic Urban Upto 5 marla,300,30,https://suthra.punjab.gov.pk/suthra-nfs/suthra/uploads/suthra-punjab-bill/2025/11/18/9/32/139/bill-spj-15320-area-5767-02-58-38.pdf,1Bill,"Nov 25, 2025",300,paid,1
80,26770110100911006214,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Sargodha,Bhalwal,"Tehsil Office, Bhalwal",MC-5 Zahoor Hayat Colony Bhalwal,Domestic Urban Upto 5 marla,300,30,https://suthra.punjab.gov.pk/suthra-nfs/suthra/uploads/suthra-punjab-bill/2025/11/18/9/32/139/bill-spj-15320-area-5767-02-58-38.pdf,1Bill,"Nov 25, 2025",300,paid,1
81,26770110100911006604,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Sargodha,Bhalwal,"Tehsil Office, Bhalwal",MC-5 Zahoor Hayat Colony Bhalwal,Domestic Urban Upto 5 marla,300,30,https://suthra.punjab.gov.pk/suthra-nfs/suthra/uploads/suthra-punjab-bill/2025/11/18/9/32/139/bill-spj-15320-area-5767-02-58-38.pdf,1Bill,"Nov 25, 2025",300,paid,1
82,26770110100911002975,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Sargodha,Bhalwal,"Tehsil Office, Bhalwal",MC-14 Sulman pura,Domestic Urban Upto 5 marla,600,63,https://suthra.punjab.gov.pk/suthra-nfs/suthra/uploads/suthra-punjab-bill/2025/11/18/9/32/139/bill-spj-15410-area-5776-02-59-11.pdf,1Bill,"Nov 25, 2025",600,paid,1
83,26770110100911002977,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Sargodha,Bhalwal,"Tehsil Office, Bhalwal",MC-14 Sulman pura,Domestic Urban Upto 5 marla,600,63,https://suthra.punjab.gov.pk/suthra-nfs/suthra/uploads/suthra-punjab-bill/2025/11/18/9/32/139/bill-spj-15410-area-5776-02-59-11.pdf,1Bill,"Nov 25, 2025",600,paid,1
84,26770110100911006976,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Sargodha,Bhalwal,"Tehsil Office, Bhalwal",MC-5 Zahoor Hayat Colony Bhalwal,Domestic Urban Upto 5 marla,300,30,https://suthra.punjab.gov.pk/suthra-nfs/suthra/uploads/suthra-punjab-bill/2025/11/18/9/32/139/bill-spj-15321-area-5767-02-58-39.pdf,1Bill,"Nov 25, 2025",300,paid,1
85,26770110100911004781,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Sargodha,Bhalwal,"Tehsil Office, Bhalwal",MC-17 Block no 2,Domestic Urban Upto 5 marla,300,30,https://suthra.punjab.gov.pk/suthra-nfs/suthra/uploads/suthra-punjab-bill/2025/11/18/9/32/139/bill-spj-15310-area-5780-02-58-36.pdf,1Bill,"Nov 25, 2025",300,paid,1
86,26770110100911006975,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Sargodha,Bhalwal,"Tehsil Office, Bhalwal",MC-5 Zahoor Hayat Colony Bhalwal,Domestic Urban Upto 5 marla,300,30,https://suthra.punjab.gov.pk/suthra-nfs/suthra/uploads/suthra-punjab-bill/2025/11/18/9/32/139/bill-spj-15321-area-5767-02-58-39.pdf,1Bill,"Nov 25, 2025",300,paid,1
87,26770110100911006609,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Sargodha,Bhalwal,"Tehsil Office, Bhalwal",MC-5 Zahoor Hayat Colony Bhalwal,Domestic Urban Upto 5 marla,300,30,https://suthra.punjab.gov.pk/suthra-nfs/suthra/uploads/suthra-punjab-bill/2025/11/18/9/32/139/bill-spj-15321-area-5767-02-58-39.pdf,1Bill,"Nov 25, 2025",300,paid,1
88,26770110100911008561,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Sargodha,Bhalwal,"Tehsil Office, Bhalwal",MC-21 Block 4 5,Commercial Urban Medium business,1000,100,https://suthra.punjab.gov.pk/suthra-nfs/suthra/uploads/suthra-punjab-bill/2025/11/18/9/32/139/bill-spj-15414-area-5784-02-59-14.pdf,1Bill,"Nov 25, 2025",1000,paid,1
89,26770110100911006194,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Sargodha,Bhalwal,"Tehsil Office, Bhalwal",MC-5 Zahoor Hayat Colony Bhalwal,Domestic Urban Upto 5 marla,300,30,https://suthra.punjab.gov.pk/suthra-nfs/suthra/uploads/suthra-punjab-bill/2025/11/18/9/32/139/bill-spj-15320-area-5767-02-58-38.pdf,1Bill,"Nov 25, 2025",300,paid,1
90,26770110100911009136,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Sargodha,Bhalwal,"Tehsil Office, Bhalwal","UC-19, Chak 10 ML, Bhalwal",Domestic Rural Upto 5 marla,200,20,https://suthra.punjab.gov.pk/suthra-nfs/suthra/uploads/suthra-punjab-bill/2025/11/18/9/32/139/bill-spj-15372-area-5476-02-59-00.pdf,1Bill,"Nov 24, 2025",200,paid,1
91,26770110100911004704,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Sargodha,Bhalwal,"Tehsil Office, Bhalwal",MC-17 Block no 2,Domestic Urban Upto 5 marla,300,30,https://suthra.punjab.gov.pk/suthra-nfs/suthra/uploads/suthra-punjab-bill/2025/11/18/9/32/139/bill-spj-15310-area-5780-02-58-36.pdf,1Bill,"Nov 24, 2025",300,paid,1
92,26770110100911006578,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Sargodha,Bhalwal,"Tehsil Office, Bhalwal",MC-5 Zahoor Hayat Colony Bhalwal,Domestic Urban Upto 5 marla,300,30,https://suthra.punjab.gov.pk/suthra-nfs/suthra/uploads/suthra-punjab-bill/2025/11/18/9/32/139/bill-spj-15320-area-5767-02-58-38.pdf,1Bill,"Nov 24, 2025",300,paid,1
93,26770110100911007843,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Sargodha,Bhalwal,"Tehsil Office, Bhalwal",MC-10 Noor Hayat Colony,Commercial Urban Small business,500,50,https://suthra.punjab.gov.pk/suthra-nfs/suthra/uploads/suthra-punjab-bill/2025/11/18/9/32/139/bill-spj-15355-area-5772-02-58-52.pdf,1Bill,"Nov 24, 2025",500,paid,1
94,26770110100911006579,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Sargodha,Bhalwal,"Tehsil Office, Bhalwal",MC-5 Zahoor Hayat Colony Bhalwal,Domestic Urban Upto 5 marla,300,30,https://suthra.punjab.gov.pk/suthra-nfs/suthra/uploads/suthra-punjab-bill/2025/11/18/9/32/139/bill-spj-15320-area-5767-02-58-38.pdf,1Bill,"Nov 24, 2025",300,paid,1
95,26770110100911007799,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Sargodha,Bhalwal,"Tehsil Office, Bhalwal","UC-24, Phullarwan, Bhalwal",Commercial Urban Small business,500,50,https://suthra.punjab.gov.pk/suthra-nfs/suthra/uploads/suthra-punjab-bill/2025/11/18/9/32/139/bill-spj-15401-area-6888-02-59-09.pdf,1Bill,"Nov 24, 2025",500,paid,1
96,26770110100911005695,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Sargodha,Bhalwal,"Tehsil Office, Bhalwal","MC-2, MANZOOR HAYAT COLONY BHALWAL",Commercial Urban Small business,500,50,https://suthra.punjab.gov.pk/suthra-nfs/suthra/uploads/suthra-punjab-bill/2025/11/18/9/32/139/bill-spj-15388-area-5764-02-59-04.pdf,1Bill,"Nov 24, 2025",500,paid,1
97,26770110100911006602,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Sargodha,Bhalwal,"Tehsil Office, Bhalwal",MC-5 Zahoor Hayat Colony Bhalwal,Domestic Urban Upto 5 marla,300,30,https://suthra.punjab.gov.pk/suthra-nfs/suthra/uploads/suthra-punjab-bill/2025/11/18/9/32/139/bill-spj-15320-area-5767-02-58-38.pdf,1Bill,"Nov 24, 2025",300,paid,1
98,26770110100911005640,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Sargodha,Bhalwal,"Tehsil Office, Bhalwal","MC-1, MANZOOR HAYAT COLONY BHALWAL",Commercial Urban Small business,500,50,https://suthra.punjab.gov.pk/suthra-nfs/suthra/uploads/suthra-punjab-bill/2025/11/18/9/32/139/bill-spj-15340-area-5763-02-58-47.pdf,OTC/Cash,"Nov 24, 2025",500,paid,1
99,26770110100911004826,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Sargodha,Bhalwal,"Tehsil Office, Bhalwal",MC-17 Block no 2,Commercial Urban Small business,500,50,https://suthra.punjab.gov.pk/suthra-nfs/suthra/uploads/suthra-punjab-bill/2025/11/18/9/32/139/bill-spj-15311-area-5780-02-58-36.pdf,1Bill,"Nov 24, 2025",500,paid,1
100,26770110100911004839,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Sargodha,Bhalwal,"Tehsil Office, Bhalwal",MC-17 Block no 2,Commercial Urban Medium business,1000,100,https://suthra.punjab.gov.pk/suthra-nfs/suthra/uploads/suthra-punjab-bill/2025/11/18/9/32/139/bill-spj-15313-area-5780-02-58-36.pdf,1Bill,"Nov 24, 2025",1000,paid,1
101,26770110100911005593,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Sargodha,Bhalwal,"Tehsil Office, Bhalwal",MC-18 Al Fazal town,Commercial Urban Small business,500,50,https://suthra.punjab.gov.pk/suthra-nfs/suthra/uploads/suthra-punjab-bill/2025/11/18/9/32/139/bill-spj-15351-area-5781-02-58-51.pdf,1Bill,"Nov 24, 2025",500,paid,1
102,26770110100911005254,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Sargodha,Bhalwal,"Tehsil Office, Bhalwal","MC-2, MANZOOR HAYAT COLONY BHALWAL",Commercial Urban Medium business,1000,100,https://suthra.punjab.gov.pk/suthra-nfs/suthra/uploads/suthra-punjab-bill/2025/11/18/9/32/139/bill-spj-15388-area-5764-02-59-04.pdf,1Bill,"Nov 24, 2025",1000,paid,1
103,26770110100911002991,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Sargodha,Bhalwal,"Tehsil Office, Bhalwal",MC-14 Sulman pura,Domestic Urban Upto 5 marla,600,63,https://suthra.punjab.gov.pk/suthra-nfs/suthra/uploads/suthra-punjab-bill/2025/11/18/9/32/139/bill-spj-15410-area-5776-02-59-11.pdf,1Bill,"Nov 24, 2025",600,paid,1
104,26770110100911006184,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Sargodha,Bhalwal,"Tehsil Office, Bhalwal",MC-5 Zahoor Hayat Colony Bhalwal,Domestic Urban Upto 5 marla,300,30,https://suthra.punjab.gov.pk/suthra-nfs/suthra/uploads/suthra-punjab-bill/2025/11/18/9/32/139/bill-spj-15320-area-5767-02-58-38.pdf,1Bill,"Nov 24, 2025",300,paid,1
105,26770110100911006193,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Sargodha,Bhalwal,"Tehsil Office, Bhalwal",MC-5 Zahoor Hayat Colony Bhalwal,Domestic Urban Upto 5 marla,300,30,https://suthra.punjab.gov.pk/suthra-nfs/suthra/uploads/suthra-punjab-bill/2025/11/18/9/32/139/bill-spj-15320-area-5767-02-58-38.pdf,1Bill,"Nov 24, 2025",300,paid,1
106,26770110100911005106,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Sargodha,Bhalwal,"Tehsil Office, Bhalwal",MC-11 Tariq Abad,Commercial Urban Small business,500,50,https://suthra.punjab.gov.pk/suthra-nfs/suthra/uploads/suthra-punjab-bill/2025/11/18/9/32/139/bill-spj-15384-area-5773-02-59-04.pdf,1Bill,"Nov 24, 2025",500,paid,1
107,26770110100911005093,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Sargodha,Bhalwal,"Tehsil Office, Bhalwal",MC-11 Tariq Abad,Commercial Urban Small business,500,50,https://suthra.punjab.gov.pk/suthra-nfs/suthra/uploads/suthra-punjab-bill/2025/11/18/9/32/139/bill-spj-15384-area-5773-02-59-04.pdf,1Bill,"Nov 24, 2025",500,paid,1
108,26770110100911009156,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Sargodha,Bhalwal,"Tehsil Office, Bhalwal",MC-21 Block 4 5,Commercial Urban Small business,500,50,https://suthra.punjab.gov.pk/suthra-nfs/suthra/uploads/suthra-punjab-bill/2025/11/18/9/32/139/bill-spj-15413-area-5784-02-59-14.pdf,1Bill,"Nov 24, 2025",500,paid,1
109,26770110100911006212,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Sargodha,Bhalwal,"Tehsil Office, Bhalwal",MC-5 Zahoor Hayat Colony Bhalwal,Domestic Urban Upto 5 marla,300,30,https://suthra.punjab.gov.pk/suthra-nfs/suthra/uploads/suthra-punjab-bill/2025/11/18/9/32/139/bill-spj-15320-area-5767-02-58-38.pdf,1Bill,"Nov 24, 2025",300,paid,1
110,26770110100911004818,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Sargodha,Bhalwal,"Tehsil Office, Bhalwal",MC-17 Block no 2,Commercial Urban Small business,500,50,https://suthra.punjab.gov.pk/suthra-nfs/suthra/uploads/suthra-punjab-bill/2025/11/18/9/32/139/bill-spj-15311-area-5780-02-58-36.pdf,1Bill,"Nov 24, 2025",500,paid,1
111,26770110100911004707,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Sargodha,Bhalwal,"Tehsil Office, Bhalwal",MC-17 Block no 2,Domestic Urban Upto 5 marla,300,30,https://suthra.punjab.gov.pk/suthra-nfs/suthra/uploads/suthra-punjab-bill/2025/11/18/9/32/139/bill-spj-15310-area-5780-02-58-36.pdf,1Bill,"Nov 24, 2025",300,paid,1
112,26770110100911006102,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Sargodha,Bhalwal,"Tehsil Office, Bhalwal",MC-5 Zahoor Hayat Colony Bhalwal,Domestic Urban Upto 5 marla,300,30,https://suthra.punjab.gov.pk/suthra-nfs/suthra/uploads/suthra-punjab-bill/2025/11/18/9/32/139/bill-spj-15320-area-5767-02-58-38.pdf,1Bill,"Nov 23, 2025",300,paid,1
113,26770110100911005799,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Sargodha,Bhalwal,"Tehsil Office, Bhalwal","MC-3, MANZOOR HAYAT COLONY BHALWAL",Commercial Urban Small business,500,50,https://suthra.punjab.gov.pk/suthra-nfs/suthra/uploads/suthra-punjab-bill/2025/11/18/9/32/139/bill-spj-15331-area-5765-02-58-44.pdf,1Bill,"Nov 23, 2025",500,paid,1
114,26770110100911006195,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Sargodha,Bhalwal,"Tehsil Office, Bhalwal",MC-5 Zahoor Hayat Colony Bhalwal,Domestic Urban Upto 5 marla,300,30,https://suthra.punjab.gov.pk/suthra-nfs/suthra/uploads/suthra-punjab-bill/2025/11/18/9/32/139/bill-spj-15320-area-5767-02-58-38.pdf,1Bill,"Nov 23, 2025",300,paid,1
115,26770110100911006210,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Sargodha,Bhalwal,"Tehsil Office, Bhalwal",MC-5 Zahoor Hayat Colony Bhalwal,Domestic Urban Upto 5 marla,300,30,https://suthra.punjab.gov.pk/suthra-nfs/suthra/uploads/suthra-punjab-bill/2025/11/18/9/32/139/bill-spj-15320-area-5767-02-58-38.pdf,1Bill,"Nov 23, 2025",300,paid,1
116,26770110100911005637,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Sargodha,Bhalwal,"Tehsil Office, Bhalwal",MC-4 Zahoor Hayat Colony Bhalwal,Commercial Urban Small business,500,50,https://suthra.punjab.gov.pk/suthra-nfs/suthra/uploads/suthra-punjab-bill/2025/11/18/9/32/139/bill-spj-15392-area-5766-02-59-05.pdf,1Bill,"Nov 23, 2025",500,paid,1
117,26770110100911002034,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Sargodha,Bhalwal,"Tehsil Office, Bhalwal",MC-20 Noon Sugar Mills,Commercial Urban Medium business,2000,210,https://suthra.punjab.gov.pk/suthra-nfs/suthra/uploads/suthra-punjab-bill/2025/11/18/9/32/139/bill-spj-15381-area-5783-02-59-02.pdf,1Bill,"Nov 23, 2025",2000,paid,1
118,26770110100911008911,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Sargodha,Bhalwal,"Tehsil Office, Bhalwal",MC-17 Block no 2,Commercial Urban Small business,500,50,https://suthra.punjab.gov.pk/suthra-nfs/suthra/uploads/suthra-punjab-bill/2025/11/18/9/32/139/bill-spj-15312-area-5780-02-58-36.pdf,1Bill,"Nov 22, 2025",500,paid,1
119,26770110100911001187,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Sargodha,Bhalwal,"Tehsil Office, Bhalwal",MC-14 Sulman pura,Domestic Urban Upto 5 marla,600,63,https://suthra.punjab.gov.pk/suthra-nfs/suthra/uploads/suthra-punjab-bill/2025/11/18/9/32/139/bill-spj-15409-area-5776-02-59-11.pdf,1Bill,"Nov 22, 2025",600,paid,1
120,26770110100911009012,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Sargodha,Bhalwal,"Tehsil Office, Bhalwal",MC-17 Block no 2,Commercial Urban Small business,500,50,https://suthra.punjab.gov.pk/suthra-nfs/suthra/uploads/suthra-punjab-bill/2025/11/18/9/32/139/bill-spj-15313-area-5780-02-58-36.pdf,1Bill,"Nov 22, 2025",500,paid,1
121,26770110100911009009,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Sargodha,Bhalwal,"Tehsil Office, Bhalwal",MC-17 Block no 2,Commercial Urban Small business,500,50,https://suthra.punjab.gov.pk/suthra-nfs/suthra/uploads/suthra-punjab-bill/2025/11/18/9/32/139/bill-spj-15313-area-5780-02-58-36.pdf,1Bill,"Nov 22, 2025",500,paid,1
122,26770110100911005664,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Sargodha,Bhalwal,"Tehsil Office, Bhalwal",MC-4 Zahoor Hayat Colony Bhalwal,Commercial Urban Small business,500,50,https://suthra.punjab.gov.pk/suthra-nfs/suthra/uploads/suthra-punjab-bill/2025/11/18/9/32/139/bill-spj-15392-area-5766-02-59-05.pdf,1Bill,"Nov 22, 2025",500,paid,1
123,26770110100911005156,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Sargodha,Bhalwal,"Tehsil Office, Bhalwal","MC-2, MANZOOR HAYAT COLONY BHALWAL",Commercial Urban Small business,500,50,https://suthra.punjab.gov.pk/suthra-nfs/suthra/uploads/suthra-punjab-bill/2025/11/18/9/32/139/bill-spj-15387-area-5764-02-59-04.pdf,1Bill,"Nov 22, 2025",500,paid,1
124,26770110100911005154,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Sargodha,Bhalwal,"Tehsil Office, Bhalwal","MC-2, MANZOOR HAYAT COLONY BHALWAL",Commercial Urban Small business,500,50,https://suthra.punjab.gov.pk/suthra-nfs/suthra/uploads/suthra-punjab-bill/2025/11/18/9/32/139/bill-spj-15387-area-5764-02-59-04.pdf,1Bill,"Nov 22, 2025",500,paid,1
125,26770110100911007140,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Sargodha,Bhalwal,"Tehsil Office, Bhalwal",MC-12 Ashraf Colony,Commercial Urban Small business,500,50,https://suthra.punjab.gov.pk/suthra-nfs/suthra/uploads/suthra-punjab-bill/2025/11/18/9/32/139/bill-spj-15399-area-5774-02-59-08.pdf,1Bill,"Nov 22, 2025",500,paid,1
126,26770110100911005001,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Sargodha,Bhalwal,"Tehsil Office, Bhalwal",MC-11 Tariq Abad,Commercial Urban Small business,500,50,https://suthra.punjab.gov.pk/suthra-nfs/suthra/uploads/suthra-punjab-bill/2025/11/18/9/32/139/bill-spj-15384-area-5773-02-59-04.pdf,1Bill,"Nov 22, 2025",500,paid,1
127,26770110100911008069,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Sargodha,Bhalwal,"Tehsil Office, Bhalwal",MC-21 Block 4 5,Commercial Urban Medium business,1000,100,https://suthra.punjab.gov.pk/suthra-nfs/suthra/uploads/suthra-punjab-bill/2025/11/18/9/32/139/bill-spj-15414-area-5784-02-59-14.pdf,1Bill,"Nov 22, 2025",1000,paid,1
128,26770110100911008227,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Sargodha,Bhalwal,"Tehsil Office, Bhalwal",MC-12 Ashraf Colony,Commercial Urban Small business,500,50,https://suthra.punjab.gov.pk/suthra-nfs/suthra/uploads/suthra-punjab-bill/2025/11/18/9/32/139/bill-spj-15400-area-5774-02-59-08.pdf,1Bill,"Nov 22, 2025",500,paid,1
129,26770110100911005380,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Sargodha,Bhalwal,"Tehsil Office, Bhalwal","MC-2, MANZOOR HAYAT COLONY BHALWAL",Commercial Urban Small business,500,50,https://suthra.punjab.gov.pk/suthra-nfs/suthra/uploads/suthra-punjab-bill/2025/11/18/9/32/139/bill-spj-15388-area-5764-02-59-04.pdf,1Bill,"Nov 22, 2025",500,paid,1
130,26770110100911006213,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Sargodha,Bhalwal,"Tehsil Office, Bhalwal",MC-5 Zahoor Hayat Colony Bhalwal,Domestic Urban Upto 5 marla,300,30,https://suthra.punjab.gov.pk/suthra-nfs/suthra/uploads/suthra-punjab-bill/2025/11/18/9/32/139/bill-spj-15320-area-5767-02-58-38.pdf,1Bill,"Nov 21, 2025",300,paid,1
131,26770110100911006319,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Sargodha,Bhalwal,"Tehsil Office, Bhalwal",MC-5 Zahoor Hayat Colony Bhalwal,Commercial Urban Small business,500,50,https://suthra.punjab.gov.pk/suthra-nfs/suthra/uploads/suthra-punjab-bill/2025/11/18/9/32/139/bill-spj-15324-area-5767-02-58-40.pdf,1Bill,"Nov 21, 2025",500,paid,1
132,26770110100911005705,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Sargodha,Bhalwal,"Tehsil Office, Bhalwal","MC-2, MANZOOR HAYAT COLONY BHALWAL",Commercial Urban Small business,500,50,https://suthra.punjab.gov.pk/suthra-nfs/suthra/uploads/suthra-punjab-bill/2025/11/18/9/32/139/bill-spj-15388-area-5764-02-59-04.pdf,OTC/Cash,"Nov 21, 2025",500,paid,1
